,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
977,1987,10,1,4,1702.0,1648,1811.0,1755,DL,838,,69.0,67.0,,16.0,14.0,ATL,RDU,356.0,,,0,,0,,,,,
978,1987,12,26,6,2035.0,2015,2147.0,2112,DL,883,,72.0,57.0,,35.0,20.0,TUL,DFW,237.0,,,0,,0,,,,,
979,1987,11,24,2,1320.0,1220,1439.0,1338,NW,290,,79.0,78.0,,61.0,60.0,DTW,DCA,405.0,,,0,,0,,,,,
980,1987,12,29,2,2101.0,2020,2211.0,2149,US,487,,130.0,149.0,,22.0,41.0,PIT,MSY,918.0,,,0,,0,,,,,
981,1987,11,24,2,1725.0,1720,1901.0,1851,CO,561,,156.0,151.0,,10.0,5.0,DEN,SFO,967.0,,,0,,0,,,,,
982,1987,12,6,7,1810.0,1800,2016.0,1931,CO,439,,186.0,151.0,,45.0,10.0,FLL,IAH,965.0,,,0,,0,,,,,
983,1987,10,12,1,1702.0,1700,2044.0,2041,AA,665,,222.0,221.0,,3.0,2.0,JFK,SJU,1597.0,,,0,,0,,,,,
984,1987,10,22,4,1201.0,1100,1435.0,1323,PS,1902,,154.0,143.0,,72.0,61.0,SEA,LAX,954.0,,,0,,0,,,,,
985,1987,12,13,7,1738.0,1709,1939.0,1930,DL,74,,121.0,141.0,,9.0,29.0,ATL,BOS,946.0,,,0,,0,,,,,
986,1987,10,1,4,1011.0,1010,1605.0,1555,UA,750,,234.0,225.0,,10.0,1.0,OAK,ORD,1835.0,,,0,,0,,,,,
987,1987,12,1,2,1436.0,1420,1543.0,1530,PI,391,,67.0,70.0,,13.0,16.0,ORH,BWI,330.0,,,0,,0,,,,,
988,1987,12,6,7,1820.0,1730,2000.0,1900,CO,639,,160.0,150.0,,60.0,50.0,EWR,ORD,719.0,,,0,,0,,,,,
989,1987,12,7,1,958.0,952,1302.0,1308,TW,402,,124.0,136.0,,-6.0,6.0,STL,EWR,872.0,,,0,,0,,,,,
990,1987,12,1,2,1715.0,1700,1920.0,1906,UA,1238,,125.0,126.0,,14.0,15.0,TPA,IAD,810.0,,,0,,0,,,,,
991,1987,12,17,4,1029.0,1015,1554.0,1550,TW,26,,205.0,215.0,,4.0,14.0,BUR,STL,1584.0,,,0,,0,,,,,
992,1987,12,25,5,839.0,830,1054.0,1043,DL,803,,135.0,133.0,,11.0,9.0,LGA,ATL,761.0,,,0,,0,,,,,
993,1987,12,3,4,1228.0,1220,1344.0,1325,PI,604,,76.0,65.0,,19.0,8.0,BWI,CLE,314.0,,,0,,0,,,,,
994,1987,12,25,5,1600.0,1524,1802.0,1659,PI,544,,182.0,155.0,,63.0,36.0,CLT,DFW,936.0,,,0,,0,,,,,
995,1987,11,4,3,1817.0,1810,1931.0,1919,PI,35,,74.0,69.0,,12.0,7.0,BOS,EWR,200.0,,,0,,0,,,,,
996,1987,12,29,2,1402.0,1317,1446.0,1402,PI,455,,44.0,45.0,,44.0,45.0,CLT,CHS,168.0,,,0,,0,,,,,
997,1987,12,3,4,1704.0,1652,1911.0,1859,DL,94,,127.0,127.0,,12.0,12.0,ATL,LGA,761.0,,,0,,0,,,,,
998,1987,11,21,6,1238.0,1211,1354.0,1336,PI,75,,76.0,85.0,,18.0,27.0,CLT,MCO,468.0,,,0,,0,,,,,
999,1987,10,3,6,723.0,722,842.0,850,AA,837,,79.0,88.0,,-8.0,1.0,MSY,DFW,448.0,,,0,,0,,,,,
1000,1988,12,6,2,2047.0,2045,2154.0,2155,PI,1565,,67.0,70.0,,-1.0,2.0,CLT,JAX,329.0,,,0,,0,,,,,
1001,1988,2,1,1,2225.0,2200,2333.0,2317,AA,2181,,68.0,77.0,,16.0,25.0,LAX,SFO,337.0,,,0,,0,,,,,
1002,1988,7,3,7,823.0,820,959.0,1001,AA,1428,,96.0,101.0,,-2.0,3.0,DFW,OMA,583.0,,,0,,0,,,,,
1003,1988,5,8,7,2033.0,2030,2144.0,2143,US,1,,191.0,193.0,,1.0,3.0,PIT,DEN,1290.0,,,0,,0,,,,,
1004,1988,5,21,6,1545.0,1535,1828.0,1759,EA,736,,163.0,144.0,,29.0,10.0,FLL,JFK,1069.0,,,0,,0,,,,,
1005,1988,4,7,4,1847.0,1845,1913.0,1916,UA,781,,86.0,91.0,,-3.0,2.0,OKC,DEN,495.0,,,0,,0,,,,,
1006,1988,6,11,6,1310.0,1300,1358.0,1355,WN,27,,48.0,55.0,,3.0,10.0,DAL,HOU,239.0,,,0,,0,,,,,
1007,1988,3,24,4,1728.0,1710,1856.0,1843,US,648,,88.0,93.0,,13.0,18.0,PIT,BOS,496.0,,,0,,0,,,,,
1008,1988,1,9,6,1836.0,1810,1945.0,1923,PS,1735,,69.0,73.0,,22.0,26.0,BUR,SFO,326.0,,,0,,0,,,,,
1009,1988,10,24,1,1844.0,1755,2131.0,2049,EA,501,,347.0,354.0,,42.0,49.0,MIA,SFO,2585.0,,,0,,0,,,,,
1010,1988,12,5,1,1930.0,1926,2100.0,2112,TW,105,,150.0,166.0,,-12.0,4.0,STL,ABQ,934.0,,,0,,0,,,,,
1011,1988,7,26,2,854.0,837,1032.0,951,TW,410,,98.0,74.0,,41.0,17.0,TUL,STL,351.0,,,0,,0,,,,,
1012,1988,9,8,4,936.0,934,957.0,955,AA,101,,141.0,141.0,,2.0,2.0,DFW,PHX,868.0,,,0,,0,,,,,
1013,1988,8,6,6,1909.0,1900,2136.0,2132,UA,135,,267.0,272.0,,4.0,9.0,ORD,SFO,1846.0,,,0,,0,,,,,
1014,1988,10,21,5,1249.0,1220,1346.0,1329,PI,1022,,57.0,69.0,,17.0,29.0,BWI,BDL,283.0,,,0,,0,,,,,
1015,1988,3,24,4,1836.0,1827,2008.0,1955,AA,129,,212.0,208.0,,13.0,9.0,DFW,RNO,1345.0,,,0,,0,,,,,
1016,1988,1,30,6,1114.0,1105,1335.0,1335,WN,31,,81.0,90.0,,0.0,9.0,ABQ,DAL,580.0,,,0,,0,,,,,
1017,1988,10,14,5,1848.0,1840,2009.0,2003,PI,1069,,81.0,83.0,,6.0,8.0,CLE,CLT,430.0,,,0,,0,,,,,
1018,1988,12,27,2,1824.0,1810,2103.0,2045,HP,866,,99.0,95.0,,18.0,14.0,RNO,PHX,601.0,,,0,,0,,,,,
1019,1988,11,1,2,814.0,805,1008.0,944,EA,668,,114.0,99.0,,24.0,9.0,GSP,LGA,610.0,,,0,,0,,,,,
1020,1988,5,12,4,2033.0,2025,2235.0,2230,DL,226,,122.0,125.0,,5.0,8.0,ATL,LGA,761.0,,,0,,0,,,,,
1021,1988,12,27,2,1733.0,1730,1844.0,1845,PI,1742,,71.0,75.0,,-1.0,3.0,TLH,CLT,386.0,,,0,,0,,,,,
1022,1988,2,8,1,1429.0,1405,1526.0,1505,WN,27,,57.0,60.0,,21.0,24.0,HOU,HRL,276.0,,,0,,0,,,,,
1023,1988,11,21,1,2151.0,2149,2231.0,2234,PI,1011,,40.0,45.0,,-3.0,2.0,BWI,RIC,121.0,,,0,,0,,,,,
1024,1988,10,7,5,855.0,850,905.0,900,WN,604,,70.0,70.0,,5.0,5.0,ABQ,PHX,328.0,,,0,,0,,,,,
1025,1988,2,28,7,921.0,920,1230.0,1224,TW,136,,129.0,124.0,,6.0,1.0,DEN,STL,770.0,,,0,,0,,,,,
1026,1988,3,26,6,1345.0,1335,1642.0,1640,CO,1156,,117.0,125.0,,2.0,10.0,DEN,AUS,775.0,,,0,,0,,,,,
1027,1988,6,25,6,2208.0,2132,2354.0,2302,EA,117,,106.0,90.0,,52.0,36.0,ATL,RSW,515.0,,,0,,0,,,,,
1028,1988,2,27,6,1447.0,1437,1647.0,1635,DL,908,,120.0,118.0,,12.0,10.0,CVG,BOS,752.0,,,0,,0,,,,,
1029,1988,1,20,3,819.0,810,924.0,916,US,539,,65.0,66.0,,8.0,9.0,PHL,PIT,267.0,,,0,,0,,,,,
1030,1988,5,10,2,1905.0,1845,2109.0,2101,UA,643,,244.0,256.0,,8.0,20.0,ORD,ONT,1700.0,,,0,,0,,,,,
1031,1988,2,23,2,1138.0,1055,1316.0,1238,PI,593,,98.0,103.0,,38.0,43.0,LGA,CLT,544.0,,,0,,0,,,,,
1032,1988,4,7,4,1905.0,1855,2119.0,2105,AS,204,,134.0,130.0,,14.0,10.0,PDX,LAX,834.0,,,0,,0,,,,,
1033,1988,11,13,7,912.0,857,928.0,915,UA,139,,76.0,78.0,,13.0,15.0,CLE,ORD,316.0,,,0,,0,,,,,
1034,1988,5,5,4,1242.0,1225,2059.0,2018,UA,20,,317.0,293.0,,41.0,17.0,SFO,IAD,2419.0,,,0,,0,,,,,
1035,1988,8,18,4,2243.0,1651,2353.0,1753,UA,515,,130.0,122.0,,360.0,352.0,RDU,ORD,647.0,,,0,,0,,,,,
1036,1988,3,31,4,1714.0,1705,1812.0,1810,PI,303,,58.0,65.0,,2.0,9.0,DCA,CRW,249.0,,,0,,0,,,,,
1037,1988,12,17,6,702.0,650,922.0,914,AA,890,,80.0,84.0,,8.0,12.0,ORD,PIT,412.0,,,0,,0,,,,,
1038,1988,2,21,7,1238.0,1218,1336.0,1305,UA,331,,118.0,107.0,,31.0,20.0,DEN,LAS,629.0,,,0,,0,,,,,
1039,1988,6,30,4,1622.0,1615,1936.0,1937,UA,1028,,134.0,142.0,,-1.0,7.0,MSY,IAD,954.0,,,0,,0,,,,,
1040,1988,1,6,3,1118.0,1110,1154.0,1145,PI,943,,36.0,35.0,,9.0,8.0,SYR,BUF,134.0,,,0,,0,,,,,
1041,1988,8,18,4,1745.0,1735,1826.0,1820,WN,41,,41.0,45.0,,6.0,10.0,HOU,CRP,187.0,,,0,,0,,,,,
1042,1988,6,28,2,741.0,740,818.0,820,PI,318,,37.0,40.0,,-2.0,1.0,MYR,CLT,156.0,,,0,,0,,,,,
1043,1988,9,18,7,1908.0,1905,2025.0,1955,US,1,,77.0,50.0,,30.0,3.0,DCA,PIT,205.0,,,0,,0,,,,,
1044,1988,8,23,2,1650.0,1646,1758.0,1808,DL,890,,68.0,82.0,,-10.0,4.0,ATL,CVG,373.0,,,0,,0,,,,,
1045,1988,8,29,1,1155.0,1129,1330.0,1321,EA,125,,95.0,112.0,,9.0,26.0,PHL,ATL,665.0,,,0,,0,,,,,
1046,1988,8,8,1,727.0,725,826.0,820,PI,50,,59.0,55.0,,6.0,2.0,CHA,CLT,242.0,,,0,,0,,,,,
1047,1988,5,21,6,1116.0,1115,1214.0,1204,US,627,,58.0,49.0,,10.0,1.0,DCA,PIT,205.0,,,0,,0,,,,,
1048,1988,1,12,2,1732.0,1730,1851.0,1856,CO,1143,,79.0,86.0,,-5.0,2.0,DEN,SLC,391.0,,,0,,0,,,,,
1049,1988,5,21,6,1259.0,1244,1330.0,1316,EA,947,,31.0,32.0,,14.0,15.0,SJU,STT,68.0,,,0,,0,,,,,
1050,1988,6,10,5,1342.0,1340,1414.0,1402,AA,253,,92.0,82.0,,12.0,2.0,PIT,ORD,412.0,,,0,,0,,,,,
1051,1988,5,1,7,1947.0,1940,2122.0,2110,AS,70,,95.0,90.0,,12.0,7.0,ANC,JNU,571.0,,,0,,0,,,,,
1052,1988,7,20,3,1241.0,1230,1437.0,1415,PI,325,,116.0,105.0,,22.0,11.0,CHS,EWR,628.0,,,0,,0,,,,,
1053,1988,8,7,7,1504.0,1440,1634.0,1632,US,23,,270.0,292.0,,2.0,24.0,PIT,LAX,2136.0,,,0,,0,,,,,
1054,1988,7,31,7,2205.0,2155,2307.0,2258,US,1747,,62.0,63.0,,9.0,10.0,LAS,LAX,236.0,,,0,,0,,,,,
1055,1988,6,21,2,925.0,920,1154.0,1147,US,674,,89.0,87.0,,7.0,5.0,STL,PIT,553.0,,,0,,0,,,,,
1056,1988,8,20,6,1426.0,1251,1640.0,1444,EA,874,,134.0,113.0,,116.0,95.0,MCO,DCA,759.0,,,0,,0,,,,,
1057,1988,2,19,5,1951.0,1930,2112.0,2055,CO,1681,,141.0,145.0,,17.0,21.0,IAH,DEN,861.0,,,0,,0,,,,,
1058,1988,3,3,4,1149.0,1138,1441.0,1432,DL,662,,112.0,114.0,,9.0,11.0,DFW,ATL,732.0,,,0,,0,,,,,
1059,1988,3,10,4,1933.0,1925,2113.0,2108,DL,488,,40.0,43.0,,5.0,8.0,BHM,ATL,134.0,,,0,,0,,,,,
1060,1988,6,19,7,1030.0,1025,1235.0,1225,WN,713,,65.0,60.0,,10.0,5.0,PHX,ABQ,328.0,,,0,,0,,,,,
1061,1988,5,25,3,1713.0,1710,1817.0,1820,PI,299,,64.0,70.0,,-3.0,3.0,BDL,BWI,283.0,,,0,,0,,,,,
1062,1988,3,20,7,1625.0,1620,1840.0,1850,HP,256,,75.0,90.0,,-10.0,5.0,LAX,PHX,370.0,,,0,,0,,,,,
1063,1988,2,10,3,1247.0,1214,1432.0,1352,UA,970,,165.0,158.0,,40.0,33.0,SRQ,ORD,1050.0,,,0,,0,,,,,
1064,1988,4,14,4,1913.0,1910,1946.0,1945,PI,890,,33.0,35.0,,1.0,3.0,BUF,SYR,134.0,,,0,,0,,,,,
1065,1988,10,20,4,1856.0,1800,2002.0,1909,AA,682,,66.0,69.0,,53.0,56.0,MAF,DFW,309.0,,,0,,0,,,,,
1066,1988,1,4,1,2057.0,1755,,2004,US,33,,,309.0,,,182.0,PIT,SFO,2254.0,,,0,,1,,,,,
1067,1988,1,18,1,1713.0,1500,2030.0,1817,UA,234,,137.0,137.0,,133.0,133.0,DEN,ORD,888.0,,,0,,0,,,,,
1068,1988,7,1,5,1349.0,1345,1750.0,1745,WN,993,,121.0,120.0,,5.0,4.0,PHX,OKC,833.0,,,0,,0,,,,,
1069,1988,7,1,5,2135.0,2120,2235.0,2215,PA (1),397,,60.0,55.0,,20.0,15.0,MCO,MIA,193.0,,,0,,0,,,,,
1070,1988,1,3,7,2112.0,2045,2215.0,2139,PI,65,,63.0,54.0,,36.0,27.0,GSO,DCA,248.0,,,0,,0,,,,,
1071,1988,11,13,7,941.0,940,1146.0,1143,AA,978,,125.0,123.0,,3.0,1.0,DFW,ORD,802.0,,,0,,0,,,,,
1072,1988,11,5,6,1324.0,1315,1532.0,1520,HP,428,,68.0,65.0,,12.0,9.0,SNA,PHX,338.0,,,0,,0,,,,,
1073,1988,4,18,1,2021.0,2005,2223.0,2123,NW,1088,,122.0,78.0,,60.0,16.0,MEM,PFN,417.0,,,0,,0,,,,,
1074,1988,10,10,1,1633.0,1630,1752.0,1749,UA,1008,,79.0,79.0,,3.0,3.0,LAS,SFO,414.0,,,0,,0,,,,,
1075,1988,9,30,5,1328.0,1325,1430.0,1434,US,84,,62.0,69.0,,-4.0,3.0,PIT,PHL,267.0,,,0,,0,,,,,
1076,1988,9,13,2,702.0,700,753.0,750,PI,1472,,51.0,50.0,,3.0,2.0,TPA,MIA,204.0,,,0,,0,,,,,
1077,1988,11,18,5,1614.0,1610,2121.0,2129,CO,1768,,187.0,199.0,,-8.0,4.0,DEN,IAD,1452.0,,,0,,0,,,,,
1078,1988,9,19,1,1923.0,1905,2020.0,1957,UA,505,,57.0,52.0,,23.0,18.0,GEG,SEA,224.0,,,0,,0,,,,,
1079,1988,6,7,2,701.0,650,736.0,725,PI,594,,35.0,35.0,,11.0,11.0,TRI,CLT,120.0,,,0,,0,,,,,
1080,1988,3,7,1,1053.0,950,1229.0,1132,AA,577,,36.0,42.0,,57.0,63.0,BNA,CHA,112.0,,,0,,0,,,,,
1081,1988,12,28,3,1526.0,1505,1751.0,1725,CO,71,,265.0,260.0,,26.0,21.0,EWR,DEN,1605.0,,,0,,0,,,,,
1082,1988,3,22,2,940.0,820,1227.0,1037,EA,154,,167.0,137.0,,110.0,80.0,RSW,JFK,1074.0,,,0,,0,,,,,
1083,1988,7,27,3,1909.0,1904,2004.0,2010,DL,697,,175.0,186.0,,-6.0,5.0,DFW,SNA,1205.0,,,0,,0,,,,,
1084,1988,9,17,6,1607.0,1600,1738.0,1730,US,68,,91.0,90.0,,8.0,7.0,CLE,BOS,563.0,,,0,,0,,,,,
1085,1988,2,2,2,1018.0,1005,1305.0,1300,CO,953,,107.0,115.0,,5.0,13.0,ROR,GUM,813.0,,,0,,0,,,,,
1086,1988,11,25,5,1348.0,1325,1458.0,1430,HP,478,,70.0,65.0,,28.0,23.0,ABQ,PHX,328.0,,,0,,0,,,,,
1087,1988,11,27,7,945.0,940,1144.0,1135,AA,125,,239.0,235.0,,9.0,5.0,DFW,SFO,1464.0,,,0,,0,,,,,
1088,1988,1,30,6,2223.0,2135,2309.0,2217,AA,207,,46.0,42.0,,52.0,48.0,ONT,SBA,130.0,,,0,,0,,,,,
1089,1988,11,4,5,1511.0,1430,1528.0,1442,UA,379,,77.0,72.0,,46.0,41.0,CMH,ORD,296.0,,,0,,0,,,,,
1090,1988,8,19,5,1152.0,1120,1311.0,1239,US,129,,79.0,79.0,,32.0,32.0,LGA,PIT,335.0,,,0,,0,,,,,
1091,1988,2,29,1,1712.0,1700,2059.0,2050,WN,730,,167.0,170.0,,9.0,12.0,PHX,STL,1262.0,,,0,,0,,,,,
1092,1988,7,23,6,1746.0,1745,1852.0,1905,US,505,,66.0,80.0,,-13.0,1.0,SFO,LAX,337.0,,,0,,0,,,,,
1093,1988,6,23,4,1840.0,1830,2159.0,2150,UA,682,,139.0,140.0,,9.0,10.0,DEN,IND,977.0,,,0,,0,,,,,
1094,1988,3,16,3,1635.0,1630,1745.0,1721,US,536,,70.0,51.0,,24.0,5.0,PIT,ELM,208.0,,,0,,0,,,,,
1095,1988,7,29,5,1320.0,1315,1357.0,1340,PI,452,,37.0,25.0,,17.0,5.0,CHO,LYH,70.0,,,0,,0,,,,,
1096,1988,8,1,1,1836.0,1730,2006.0,1925,UA,875,,210.0,235.0,,41.0,66.0,BWI,DEN,1491.0,,,0,,0,,,,,
1097,1988,11,4,5,1146.0,1000,1301.0,1107,NW,126,,75.0,67.0,,114.0,106.0,MSP,ORD,334.0,,,0,,0,,,,,
1098,1988,1,22,5,1900.0,1859,1955.0,1948,PI,841,,55.0,49.0,,7.0,1.0,BWI,ORF,159.0,,,0,,0,,,,,
1099,1988,6,4,6,855.0,845,1005.0,956,CO,776,,70.0,71.0,,9.0,10.0,SYR,EWR,194.0,,,0,,0,,,,,
1100,1988,9,25,7,1900.0,1850,1948.0,1940,EA,30,,48.0,50.0,,8.0,10.0,FLL,TPA,197.0,,,0,,0,,,,,
1101,1988,3,29,2,1646.0,1625,1815.0,1744,AA,221,,149.0,139.0,,31.0,21.0,IND,DFW,762.0,,,0,,0,,,,,
1102,1988,6,27,1,1623.0,1620,1717.0,1715,PI,396,,54.0,55.0,,2.0,3.0,CRW,DCA,249.0,,,0,,0,,,,,
1103,1988,7,3,7,2024.0,2020,2144.0,2156,NW,476,,80.0,96.0,,-12.0,4.0,MEM,ORD,491.0,,,0,,0,,,,,
1104,1988,12,11,7,1259.0,1253,1402.0,1359,AA,695,,63.0,66.0,,3.0,6.0,DFW,HOU,247.0,,,0,,0,,,,,
1105,1988,8,27,6,1444.0,1435,1607.0,1555,WN,419,,83.0,80.0,,12.0,9.0,MDW,MCI,405.0,,,0,,0,,,,,
1106,1988,7,1,5,1745.0,1740,1957.0,1937,NW,359,,252.0,237.0,,20.0,5.0,MSP,SFO,1589.0,,,0,,0,,,,,
1107,1988,4,18,1,906.0,905,1019.0,1006,US,228,,73.0,61.0,,13.0,1.0,DCA,BDL,313.0,,,0,,0,,,,,
1108,1988,9,24,6,1624.0,1615,1811.0,1802,DL,1883,,47.0,47.0,,9.0,9.0,BHM,ATL,134.0,,,0,,0,,,,,
1109,1988,6,26,7,1218.0,1145,1343.0,1323,CO,407,,85.0,98.0,,20.0,33.0,DEN,SLC,391.0,,,0,,0,,,,,
1110,1988,1,26,2,1326.0,1321,1452.0,1435,DL,1080,,86.0,74.0,,17.0,5.0,DFW,MEM,432.0,,,0,,0,,,,,
1111,1988,5,12,4,807.0,805,1346.0,1355,AA,506,,219.0,230.0,,-9.0,2.0,SEA,DFW,1660.0,,,0,,0,,,,,
1112,1988,8,12,5,1615.0,1609,1807.0,1800,EA,380,,112.0,111.0,,7.0,6.0,ATL,DCA,547.0,,,0,,0,,,,,
1113,1988,10,26,3,636.0,630,808.0,808,UA,1159,,92.0,98.0,,0.0,6.0,BTV,IAD,442.0,,,0,,0,,,,,
1114,1988,8,22,1,1825.0,1814,1935.0,1926,TW,558,,70.0,72.0,,9.0,11.0,ICT,STL,392.0,,,0,,0,,,,,
1115,1988,5,31,2,1322.0,1321,1440.0,1438,EA,816,,78.0,77.0,,2.0,1.0,MCI,IND,451.0,,,0,,0,,,,,
1116,1988,6,11,6,1703.0,1700,1959.0,1958,UA,82,,116.0,118.0,,1.0,3.0,ORD,LGA,733.0,,,0,,0,,,,,
1117,1988,10,4,2,1029.0,1000,1141.0,1117,CO,302,,72.0,77.0,,24.0,29.0,EWR,BUF,282.0,,,0,,0,,,,,
1118,1988,6,13,1,1918.0,1810,2045.0,1959,CO,1673,,207.0,229.0,,46.0,68.0,TPA,DEN,1506.0,,,0,,0,,,,,
1119,1988,6,25,6,1222.0,1215,1430.0,1415,WN,906,,68.0,60.0,,15.0,7.0,PHX,ABQ,328.0,,,0,,0,,,,,
1120,1988,11,1,2,1737.0,1710,1900.0,1824,US,2511,,83.0,74.0,,36.0,27.0,BUR,SFO,326.0,,,0,,0,,,,,
1121,1988,6,2,4,1453.0,1435,1528.0,1504,TW,270,,35.0,29.0,,24.0,18.0,RSW,SRQ,77.0,,,0,,0,,,,,
1122,1988,5,24,2,2122.0,1955,2220.0,2104,US,484,,58.0,69.0,,76.0,87.0,PIT,LGA,335.0,,,0,,0,,,,,
1123,1988,7,18,1,1341.0,1331,1601.0,1559,EA,902,,140.0,148.0,,2.0,10.0,MIA,DCA,920.0,,,0,,0,,,,,
1124,1988,9,10,6,905.0,850,1031.0,1025,CO,171,,146.0,155.0,,6.0,15.0,DEN,SAN,853.0,,,0,,0,,,,,
1125,1988,5,8,7,826.0,814,915.0,906,UA,457,,109.0,112.0,,9.0,12.0,CLT,ORD,599.0,,,0,,0,,,,,
1126,1988,1,31,7,2055.0,1955,2235.0,2145,US,781,,100.0,110.0,,50.0,60.0,PHL,IND,587.0,,,0,,0,,,,,
1127,1988,7,5,2,1441.0,1440,1604.0,1600,US,1881,,83.0,80.0,,4.0,1.0,LGB,SFO,354.0,,,0,,0,,,,,
1128,1988,7,17,7,1735.0,1730,1858.0,1858,NW,834,,83.0,88.0,,0.0,5.0,DFW,MEM,432.0,,,0,,0,,,,,
1129,1988,9,3,6,1222.0,1220,1310.0,1310,WN,341,,48.0,50.0,,0.0,2.0,IAH,DAL,217.0,,,0,,0,,,,,
1130,1988,2,24,3,1852.0,1850,2129.0,2122,US,493,,217.0,212.0,,7.0,2.0,PHL,IAH,1324.0,,,0,,0,,,,,
1131,1988,2,27,6,1946.0,1945,2053.0,2109,AA,279,,127.0,144.0,,-16.0,1.0,ATL,DFW,732.0,,,0,,0,,,,,
1132,1988,3,3,4,844.0,840,1043.0,1053,NW,820,,59.0,73.0,,-10.0,4.0,MEM,ATL,332.0,,,0,,0,,,,,
1133,1988,6,10,5,1250.0,1220,1336.0,1307,EA,954,,106.0,107.0,,29.0,30.0,ATL,ORD,606.0,,,0,,0,,,,,
1134,1988,12,9,5,1708.0,1700,1823.0,1821,US,2779,,75.0,81.0,,2.0,8.0,ONT,SFO,363.0,,,0,,0,,,,,
1135,1988,6,4,6,1754.0,1625,1954.0,1800,PA (1),579,,180.0,155.0,,114.0,89.0,JFK,ORD,740.0,,,0,,0,,,,,
1136,1988,1,25,1,703.0,645,826.0,815,CO,63,,143.0,150.0,,11.0,18.0,ORD,DEN,888.0,,,0,,0,,,,,
1137,1988,3,24,4,655.0,640,851.0,846,AA,2054,,116.0,126.0,,5.0,15.0,SEA,SJC,697.0,,,0,,0,,,,,
1138,1988,9,25,7,1924.0,1900,2156.0,2141,US,157,,152.0,161.0,,15.0,24.0,PHL,FLL,992.0,,,0,,0,,,,,
1139,1988,12,11,7,1135.0,1100,1320.0,1314,UA,105,,225.0,254.0,,6.0,35.0,ORD,LAX,1745.0,,,0,,0,,,,,
1140,1988,12,23,5,833.0,822,1217.0,1202,AA,314,,164.0,160.0,,15.0,11.0,DFW,BWI,1217.0,,,0,,0,,,,,
1141,1988,9,9,5,1451.0,1450,1606.0,1611,UA,685,,75.0,81.0,,-5.0,1.0,ORD,MSP,334.0,,,0,,0,,,,,
1142,1988,1,16,6,1321.0,1305,1624.0,1600,TW,124,,123.0,115.0,,24.0,16.0,DEN,STL,770.0,,,0,,0,,,,,
1143,1988,8,10,3,1650.0,1645,1725.0,1725,AS,185,,35.0,40.0,,0.0,5.0,PDX,SEA,129.0,,,0,,0,,,,,
1144,1988,6,9,4,1457.0,1440,1642.0,1622,UA,152,,45.0,42.0,,20.0,17.0,ORD,GRR,137.0,,,0,,0,,,,,
1145,1988,9,12,1,1019.0,1015,1116.0,1059,US,244,,57.0,44.0,,17.0,4.0,RDU,GSP,205.0,,,0,,0,,,,,
1146,1988,9,4,7,657.0,630,807.0,755,AA,1103,,130.0,145.0,,12.0,27.0,BDL,ORD,783.0,,,0,,0,,,,,
1147,1988,5,5,4,1925.0,1915,2007.0,1958,EA,86,,42.0,43.0,,9.0,10.0,SEA,PDX,129.0,,,0,,0,,,,,
1148,1988,2,27,6,1347.0,1250,1634.0,1530,NW,1132,,167.0,160.0,,64.0,57.0,SRQ,DTW,1023.0,,,0,,0,,,,,
1149,1988,4,12,2,1611.0,1601,1749.0,1739,AA,515,,98.0,98.0,,10.0,10.0,DFW,OMA,583.0,,,0,,0,,,,,
1150,1988,7,23,6,1603.0,1555,1706.0,1706,AA,872,,63.0,71.0,,0.0,8.0,DFW,CRP,354.0,,,0,,0,,,,,
1151,1988,5,23,1,2220.0,2205,2251.0,2232,UA,760,,31.0,27.0,,19.0,15.0,BHM,HSV,74.0,,,0,,0,,,,,
1152,1988,3,20,7,1732.0,1730,1910.0,1855,UA,931,,158.0,145.0,,15.0,2.0,EWR,ORD,719.0,,,0,,0,,,,,
1153,1988,7,25,1,1910.0,1905,2040.0,2039,US,543,,90.0,94.0,,1.0,5.0,PHL,DTW,453.0,,,0,,0,,,,,
1154,1988,2,11,4,1327.0,1303,1633.0,1555,TW,338,,126.0,112.0,,38.0,24.0,STL,ORF,784.0,,,0,,0,,,,,
1155,1988,6,17,5,1748.0,1743,2116.0,2101,TW,492,,148.0,138.0,,15.0,5.0,STL,TPA,869.0,,,0,,0,,,,,
1156,1988,3,21,1,1616.0,1604,1741.0,1743,AA,71,,205.0,219.0,,-2.0,12.0,DFW,SFO,1464.0,,,0,,0,,,,,
1157,1988,10,31,1,913.0,907,1041.0,1035,PI,1570,,88.0,88.0,,6.0,6.0,CLT,IND,428.0,,,0,,0,,,,,
1158,1988,1,2,6,2007.0,2005,2222.0,2218,AA,224,,75.0,73.0,,4.0,2.0,ORD,DTW,235.0,,,0,,0,,,,,
1159,1988,10,27,4,1303.0,1300,1331.0,1326,TW,320,,28.0,26.0,,5.0,3.0,PSP,ONT,65.0,,,0,,0,,,,,
1160,1988,9,16,5,1802.0,1800,1925.0,1922,US,255,,83.0,82.0,,3.0,2.0,BOS,DCA,399.0,,,0,,0,,,,,
1161,1988,7,20,3,2215.0,1900,30.0,2129,US,529,,135.0,149.0,,181.0,195.0,PHL,TPA,920.0,,,0,,0,,,,,
